0.010349512100219727,
1.1121838092803955,0009999999.999970759
2.233977794647217,0009999999.999951266
3.3559138774871826,0009999999.999922026
4.477964162826538,0009999999.999995117
5.599557638168335,0009999999.999965820
6.721410036087036,0009999999.999985351
7.8433144092559814,0009999999.999995116
8.980946063995361,0009999999.999975585
10.10321593284607,0009999999.999941406
11.225082874298096,0009999999.999956139
12.346648693084717,0009999999.999975633
13.468530416488647,0009999999.999975633
14.590693712234497,0010000000.000004882
15.712604522705078,0009999999.999965820
16.850260734558105,0009999999.999980468
17.972153425216675,0009999999.999956054
19.093762159347534,0009999999.999985351
20.215837955474854,0009999999.999921874
21.337700366973877,0009999999.999999999
23.2128586769104,0009999999.999960937
24.3666570186615,0009999999.999965820
25.504679918289185,0009999999.999995126
26.658477544784546,0009999999.999965820
27.81221580505371,0009999999.999985351
28.950302124023438,0009999999.999951266
30.10397219657898,0009999999.999980468
31.24194884300232,0009999999.999951266
32.39582085609436,0009999999.999951171
33.53369069099426,0009999999.999965886
34.68758296966553,0009999999.999936523
35.841405153274536,0009999999.999965886
36.97939205169678,0009999999.999965886
38.133164167404175,0009999999.999980468
39.27133369445801,0009999999.999980506
40.42500329017639,0009999999.999975585
41.562944650650024,0009999999.999985379
42.71675229072571,0009999999.999931640
43.87063765525818,0009999999.999956139
45.00843548774719,0009999999.999970702
46.1623694896698,0009999999.999951266
47.30029654502869,0009999999.999970702
48.454129219055176,0009999999.999980506
49.592132329940796,0009999999.999960937
50.74591612815857,0009999999.999941520
51.89971375465393,0009999999.999970703
53.037394762039185,0009999999.999965886
54.19141507148743,0009999999.999970702
55.329471826553345,0010000000.000014619
56.48328924179077,0009999999.999946393
57.62098026275635,0009999999.999975633
58.774985551834106,0009999999.999990252
59.91297674179077,0009999999.999931773
61.06641983985901,0009999999.999941406
62.20467162132263,0009999999.999990234
63.3585250377655,0009999999.999887742
64.49648642539978,0009999999.999960937
65.65026664733887,0009999999.999975585
66.78831171989441,0009999999.999965819
67.94214582443237,0009999999.999965819
69.08013582229614,0009999999.999921874
70.23384213447571,0009999999.999970759
71.37148761749268,0009999999.999956140
72.52557182312012,0009999999.999985379
73.66354870796204,0009999999.999961013
74.81736016273499,0009999999.999941520
75.95533561706543,0009999999.999961013
77.10917258262634,0009999999.999990253
78.24711298942566,0009999999.999985351
79.40082550048828,0009999999.999960937
80.55461812019348,0009999999.999985351
81.69236159324646,0009999999.999975585
82.84632229804993,0009999999.999960937
83.98439455032349,0009999999.999926757
85.1382167339325,0009999999.999990253
86.27610301971436,0009999999.999936646
87.42992854118347,0009999999.999975633
88.56784296035767,0009999999.999960937
89.72167205810547,0009999999.999965820
90.85962224006653,0009999999.999990234
92.01336812973022,0009999999.999956054
93.15136456489563,0009999999.999960937
94.3052384853363,0009999999.999965820
95.44310927391052,0009999999.999951171
96.59686613082886,0009999999.999936523
97.7349226474762,0009999999.999951171
98.88857316970825,0009999999.999941520
100.02660202980042,0009999999.999921874
101.17998337745667,0009999999.999936647
102.31831550598145,0009999999.999975633
103.47213625907898,0009999999.999970759
104.61001920700073,0009999999.999980506
105.76382875442505,0009999999.999985379
106.90177702903748,0009999999.999951171
108.0555350780487,0009999999.999999999
109.1935408115387,0009999999.999951171
110.3473596572876,0009999999.999985351
111.50106978416443,0009999999.999965820
112.63909339904785,0009999999.999960937
113.79285645484924,0009999999.999926757
114.93084239959717,0009999999.999975633
116.08441019058228,0009999999.999961013
117.2225501537323,0009999999.999965886
118.37635731697083,0009999999.999961013
119.51434779167175,0009999999.999975585
120.66811394691467,0009999999.999985351
121.80608558654785,0009999999.999995117
122.9598457813263,0009999999.999960937
124.09782576560974,0009999999.999951171
125.25159192085266,0009999999.999941406
